,DAY_TYPE,TIME_PER_HOUR,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
71718,WEEKENDS/HOLIDAY,11,TE31,NS24/NE6/CC1,5
71719,WEEKENDS/HOLIDAY,11,NS24/NE6/CC1,TE31,19
71720,WEEKENDS/HOLIDAY,11,NS18,TE31,6
71721,WEEKENDS/HOLIDAY,11,DT22,TE31,6
71722,WEEKENDS/HOLIDAY,11,TE31,NE15,2
71723,WEEKENDS/HOLIDAY,11,NS21/DT11,TE31,7
71724,WEEKENDS/HOLIDAY,11,TE31,NS28,20
71725,WEEKENDS/HOLIDAY,11,NS28,TE31,27
71726,WEEKENDS/HOLIDAY,11,NE12/CC13,TE31,13
71727,WEEKENDS/HOLIDAY,11,EW1,TE31,2
71728,WEEKENDS/HOLIDAY,11,DT13,TE31,3
71729,WEEKENDS/HOLIDAY,11,TE31,CC10/DT26,2
71730,WEEKENDS/HOLIDAY,11,CC10/DT26,TE31,2
71731,WEEKENDS/HOLIDAY,11,NS15,TE31,5
71732,WEEKENDS/HOLIDAY,11,SW5,TE31,1
71733,WEEKENDS/HOLIDAY,11,TE31,NS14,3
71734,WEEKENDS/HOLIDAY,11,NS14,TE31,10
71735,WEEKENDS/HOLIDAY,11,CC21,TE31,1
71736,WEEKENDS/HOLIDAY,11,NS9/TE2,TE31,31
71737,WEEKENDS/HOLIDAY,11,TE31,NS9/TE2,11
71738,WEEKENDS/HOLIDAY,11,TE3,TE31,3
71739,WEEKENDS/HOLIDAY,11,TE31,EW26,1
71740,WEEKENDS/HOLIDAY,11,EW26,TE31,2
71741,WEEKENDS/HOLIDAY,11,TE18,TE31,64
71742,WEEKENDS/HOLIDAY,11,TE31,TE18,7
71743,WEEKENDS/HOLIDAY,11,EW11,TE31,6
71744,WEEKENDS/HOLIDAY,11,TE31,EW11,1
71745,WEEKENDS/HOLIDAY,11,TE31,CE1/DT16,146
71746,WEEKENDS/HOLIDAY,11,CE1/DT16,TE31,10
71747,WEEKENDS/HOLIDAY,11,EW12/DT14,TE31,13
71748,WEEKENDS/HOLIDAY,11,TE31,EW12/DT14,13
71749,WEEKENDS/HOLIDAY,11,EW2/DT32,TE31,10
71750,WEEKENDS/HOLIDAY,11,TE31,EW6,1
71751,WEEKENDS/HOLIDAY,11,EW6,TE31,2
71752,WEEKENDS/HOLIDAY,11,NS10,TE31,7
71753,WEEKENDS/HOLIDAY,11,TE31,NS10,4
71754,WEEKENDS/HOLIDAY,11,TE31,NE16,3
71755,WEEKENDS/HOLIDAY,11,NE16,TE31,3
71756,WEEKENDS/HOLIDAY,11,TE7,TE31,2
71757,WEEKENDS/HOLIDAY,11,TE15,TE31,12
71758,WEEKENDS/HOLIDAY,11,TE31,TE15,6
71759,WEEKENDS/HOLIDAY,11,NS13,TE31,14
71760,WEEKENDS/HOLIDAY,11,TE31,NS13,7
71761,WEEKENDS/HOLIDAY,11,TE31,EW28,4
71762,WEEKENDS/HOLIDAY,11,EW28,TE31,3
71763,WEEKENDS/HOLIDAY,11,SW1,TE31,1
71764,WEEKENDS/HOLIDAY,11,EW32,TE31,4
71765,WEEKENDS/HOLIDAY,11,EW27,TE31,7
71766,WEEKENDS/HOLIDAY,11,TE31,DT17,1
71767,WEEKENDS/HOLIDAY,11,NE17,TE31,4
71768,WEEKENDS/HOLIDAY,11,EW7,TE31,4
71769,WEEKENDS/HOLIDAY,11,TE31,EW7,1
71770,WEEKENDS/HOLIDAY,11,NS16,TE31,17
71771,WEEKENDS/HOLIDAY,11,TE19,TE31,2
71772,WEEKENDS/HOLIDAY,11,TE31,TE19,2
71773,WEEKENDS/HOLIDAY,11,EW16/NE3/TE17,TE31,10
71774,WEEKENDS/HOLIDAY,11,TE31,TE12,3
71775,WEEKENDS/HOLIDAY,11,TE12,TE31,8
71776,WEEKENDS/HOLIDAY,11,TE31,EW10,3
71777,WEEKENDS/HOLIDAY,11,EW10,TE31,4
71778,WEEKENDS/HOLIDAY,11,DT10/TE11,TE31,4
71779,WEEKENDS/HOLIDAY,11,CC17/TE9,TE31,1
71780,WEEKENDS/HOLIDAY,11,EW33,TE31,2
71781,WEEKENDS/HOLIDAY,11,TE31,EW14/NS26,27
71782,WEEKENDS/HOLIDAY,11,EW14/NS26,TE31,43
71783,WEEKENDS/HOLIDAY,11,NE4/DT19,TE31,10
71784,WEEKENDS/HOLIDAY,11,TE31,NE4/DT19,4
71785,WEEKENDS/HOLIDAY,11,TE31,NS23,21
71786,WEEKENDS/HOLIDAY,11,NS23,TE31,37
71787,WEEKENDS/HOLIDAY,11,TE31,EW19,2
71788,WEEKENDS/HOLIDAY,11,TE31,CC5,8
71789,WEEKENDS/HOLIDAY,11,CC5,TE31,6
71790,WEEKENDS/HOLIDAY,11,TE31,NS11,6
71791,WEEKENDS/HOLIDAY,11,NS11,TE31,11
71792,WEEKENDS/HOLIDAY,11,NS5,TE31,6
71793,WEEKENDS/HOLIDAY,11,TE31,NS5,3
71794,WEEKENDS/HOLIDAY,11,TE31,TE14/NS22,21
71795,WEEKENDS/HOLIDAY,11,TE14/NS22,TE31,126
71796,WEEKENDS/HOLIDAY,11,EW20,TE31,2
71797,WEEKENDS/HOLIDAY,11,EW17,TE31,2
71798,WEEKENDS/HOLIDAY,11,TE31,EW17,1
71799,WEEKENDS/HOLIDAY,11,TE31,NS2,2
71800,WEEKENDS/HOLIDAY,11,NS2,TE31,2
71801,WEEKENDS/HOLIDAY,11,TE31,CC7,4
71802,WEEKENDS/HOLIDAY,11,CC7,TE31,4
71803,WEEKENDS/HOLIDAY,11,EW18,TE31,9
71804,WEEKENDS/HOLIDAY,11,TE31,EW18,3
71805,WEEKENDS/HOLIDAY,11,TE31,CC8,2
71806,WEEKENDS/HOLIDAY,11,CC8,TE31,5
71807,WEEKENDS/HOLIDAY,11,NE14,TE31,3
71808,WEEKENDS/HOLIDAY,11,TE31,NE14,1
71809,WEEKENDS/HOLIDAY,11,TE31,EW8/CC9,16
71810,WEEKENDS/HOLIDAY,11,EW8/CC9,TE31,83
71811,WEEKENDS/HOLIDAY,11,DT6,TE31,1
71812,WEEKENDS/HOLIDAY,11,TE31,NE7/DT12,2
71813,WEEKENDS/HOLIDAY,11,NE7/DT12,TE31,58
71814,WEEKENDS/HOLIDAY,11,TE31,NS4,1
71815,WEEKENDS/HOLIDAY,11,NS4,TE31,11
71816,WEEKENDS/HOLIDAY,11,TE31,NS19,4
71817,WEEKENDS/HOLIDAY,11,NS19,TE31,19
71818,WEEKENDS/HOLIDAY,11,TE31,CG2,1
71819,WEEKENDS/HOLIDAY,11,CG2,TE31,19
71820,WEEKENDS/HOLIDAY,11,TE13,TE31,6
71821,WEEKENDS/HOLIDAY,11,TE31,TE13,2
71822,WEEKENDS/HOLIDAY,11,CC11,TE31,2
71823,WEEKENDS/HOLIDAY,11,TE31,CC11,1
71824,WEEKENDS/HOLIDAY,11,TE31,CG1/DT35,4
71825,WEEKENDS/HOLIDAY,11,DT27,TE31,3
71826,WEEKENDS/HOLIDAY,11,NS8,TE31,5
71827,WEEKENDS/HOLIDAY,11,TE31,NS8,1
71828,WEEKENDS/HOLIDAY,11,TE31,EW24/NS1,2
71829,WEEKENDS/HOLIDAY,11,EW24/NS1,TE31,10
71830,WEEKENDS/HOLIDAY,11,TE31,EW22,1
71831,WEEKENDS/HOLIDAY,11,SE1,TE31,1
71832,WEEKENDS/HOLIDAY,11,TE31,NS3,5
71833,WEEKENDS/HOLIDAY,11,NS3,TE31,3
71834,WEEKENDS/HOLIDAY,11,NE10,TE31,4
71835,WEEKENDS/HOLIDAY,11,TE31,NE10,1
71836,WEEKENDS/HOLIDAY,11,EW29,TE31,3
71837,WEEKENDS/HOLIDAY,11,CC16,TE31,1
71838,WEEKENDS/HOLIDAY,11,NE5,TE31,2
71839,WEEKENDS/HOLIDAY,11,DT7,TE31,1
71840,WEEKENDS/HOLIDAY,11,NE8,TE31,16
71841,WEEKENDS/HOLIDAY,11,TE31,NE8,5
71842,WEEKENDS/HOLIDAY,11,TE31,EW9,5
71843,WEEKENDS/HOLIDAY,11,EW9,TE31,15
71844,WEEKENDS/HOLIDAY,11,CC19/DT9,TE31,4
71845,WEEKENDS/HOLIDAY,11,PW5,TE31,2
71846,WEEKENDS/HOLIDAY,11,TE31,DT1,1
71847,WEEKENDS/HOLIDAY,11,DT1,TE31,1
71848,WEEKENDS/HOLIDAY,11,TE31,TE6,3
71849,WEEKENDS/HOLIDAY,11,TE6,TE31,9
71850,WEEKENDS/HOLIDAY,11,CC14,TE31,2
71851,WEEKENDS/HOLIDAY,11,EW25,TE31,1
71852,WEEKENDS/HOLIDAY,11,CC4/DT15,TE31,5
71853,WEEKENDS/HOLIDAY,11,TE31,CC4/DT15,20
71854,WEEKENDS/HOLIDAY,11,NS12,TE31,8
71855,WEEKENDS/HOLIDAY,11,TE31,EW4,3
71856,WEEKENDS/HOLIDAY,11,EW4,TE31,3
71857,WEEKENDS/HOLIDAY,11,EW31,TE31,2
71858,WEEKENDS/HOLIDAY,11,TE31,EW3,1
71859,WEEKENDS/HOLIDAY,11,EW3,TE31,8
71860,WEEKENDS/HOLIDAY,11,EW23,TE31,10
71861,WEEKENDS/HOLIDAY,11,TE31,EW23,5
71862,WEEKENDS/HOLIDAY,11,TE31,DT5,1
71863,WEEKENDS/HOLIDAY,11,CC3,TE31,8
71864,WEEKENDS/HOLIDAY,12,TE31,NS15,1
71865,WEEKENDS/HOLIDAY,12,NS15,TE31,3
71866,WEEKENDS/HOLIDAY,12,TE31,NS10,1
71867,WEEKENDS/HOLIDAY,12,NS10,TE31,8
71868,WEEKENDS/HOLIDAY,12,CC21,TE31,1
71869,WEEKENDS/HOLIDAY,12,EW20,TE31,7
71870,WEEKENDS/HOLIDAY,12,CC10/DT26,TE31,1
71871,WEEKENDS/HOLIDAY,12,TE31,CC10/DT26,2
71872,WEEKENDS/HOLIDAY,12,NE7/DT12,TE31,77
71873,WEEKENDS/HOLIDAY,12,TE31,NE7/DT12,2
71874,WEEKENDS/HOLIDAY,12,TE31,CC4/DT15,26
71875,WEEKENDS/HOLIDAY,12,CC4/DT15,TE31,19
71876,WEEKENDS/HOLIDAY,12,NE9,TE31,2
71877,WEEKENDS/HOLIDAY,12,TE31,EW14/NS26,31
71878,WEEKENDS/HOLIDAY,12,EW14/NS26,TE31,35
71879,WEEKENDS/HOLIDAY,12,PW5,TE31,5
71880,WEEKENDS/HOLIDAY,12,TE19,TE31,2
71881,WEEKENDS/HOLIDAY,12,DT33,TE31,3
71882,WEEKENDS/HOLIDAY,12,EW33,TE31,4
71883,WEEKENDS/HOLIDAY,12,EW10,TE31,9
71884,WEEKENDS/HOLIDAY,12,TE31,EW10,5
71885,WEEKENDS/HOLIDAY,12,TE31,CC6,6
71886,WEEKENDS/HOLIDAY,12,CC6,TE31,10
71887,WEEKENDS/HOLIDAY,12,TE31,EW22,1
71888,WEEKENDS/HOLIDAY,12,EW22,TE31,1
71889,WEEKENDS/HOLIDAY,12,EW27,TE31,4
71890,WEEKENDS/HOLIDAY,12,DT6,TE31,1
71891,WEEKENDS/HOLIDAY,12,DT28,TE31,1
71892,WEEKENDS/HOLIDAY,12,TE31,CC3,2
71893,WEEKENDS/HOLIDAY,12,CC3,TE31,15
71894,WEEKENDS/HOLIDAY,12,DT5,TE31,1
71895,WEEKENDS/HOLIDAY,12,TE31,NE17,1
71896,WEEKENDS/HOLIDAY,12,NE17,TE31,4
71897,WEEKENDS/HOLIDAY,12,CC7,TE31,4
71898,WEEKENDS/HOLIDAY,12,TE31,CC7,1
71899,WEEKENDS/HOLIDAY,12,TE15,TE31,13
71900,WEEKENDS/HOLIDAY,12,TE31,TE15,8
71901,WEEKENDS/HOLIDAY,12,NS2,TE31,6
71902,WEEKENDS/HOLIDAY,12,TE31,EW18,1
71903,WEEKENDS/HOLIDAY,12,EW18,TE31,3
71904,WEEKENDS/HOLIDAY,12,TE31,NS5,4
71905,WEEKENDS/HOLIDAY,12,NS5,TE31,9
71906,WEEKENDS/HOLIDAY,12,TE31,EW16/NE3/TE17,3
71907,WEEKENDS/HOLIDAY,12,EW16/NE3/TE17,TE31,10
71908,WEEKENDS/HOLIDAY,12,EW6,TE31,1
71909,WEEKENDS/HOLIDAY,12,NS21/DT11,TE31,9
71910,WEEKENDS/HOLIDAY,12,TE31,NS21/DT11,6
71911,WEEKENDS/HOLIDAY,12,TE31,DT30,1
71912,WEEKENDS/HOLIDAY,12,EW28,TE31,5
71913,WEEKENDS/HOLIDAY,12,TE31,EW28,1
71914,WEEKENDS/HOLIDAY,12,EW25,TE31,2
71915,WEEKENDS/HOLIDAY,12,CC5,TE31,2
71916,WEEKENDS/HOLIDAY,12,TE31,CC5,6
71917,WEEKENDS/HOLIDAY,12,DT1,TE31,2
71918,WEEKENDS/HOLIDAY,12,TE31,DT1,1
71919,WEEKENDS/HOLIDAY,12,DT22,TE31,1
71920,WEEKENDS/HOLIDAY,12,EW8/CC9,TE31,131
71921,WEEKENDS/HOLIDAY,12,TE31,EW8/CC9,12
71922,WEEKENDS/HOLIDAY,12,TE31,TE4,1
71923,WEEKENDS/HOLIDAY,12,TE4,TE31,4
71924,WEEKENDS/HOLIDAY,12,TE31,EW23,4
71925,WEEKENDS/HOLIDAY,12,EW23,TE31,14
71926,WEEKENDS/HOLIDAY,12,EW4,TE31,3
71927,WEEKENDS/HOLIDAY,12,TE31,EW4,1
71928,WEEKENDS/HOLIDAY,12,EW3,TE31,1
71929,WEEKENDS/HOLIDAY,12,TE31,EW3,1
71930,WEEKENDS/HOLIDAY,12,TE31,NS24/NE6/CC1,19
71931,WEEKENDS/HOLIDAY,12,NS24/NE6/CC1,TE31,26
71932,WEEKENDS/HOLIDAY,12,TE31,CC14,2
71933,WEEKENDS/HOLIDAY,12,CC14,TE31,1
71934,WEEKENDS/HOLIDAY,12,TE31,EW9,4
71935,WEEKENDS/HOLIDAY,12,EW9,TE31,11
71936,WEEKENDS/HOLIDAY,12,CC2,TE31,12
71937,WEEKENDS/HOLIDAY,12,TE31,CC11,1
71938,WEEKENDS/HOLIDAY,12,DT10/TE11,TE31,4
71939,WEEKENDS/HOLIDAY,12,TE31,DT10/TE11,1
71940,WEEKENDS/HOLIDAY,12,TE31,NS19,3
71941,WEEKENDS/HOLIDAY,12,NS19,TE31,13
71942,WEEKENDS/HOLIDAY,12,TE31,CC8,1
71943,WEEKENDS/HOLIDAY,12,CC8,TE31,5
71944,WEEKENDS/HOLIDAY,12,EW29,TE31,1
71945,WEEKENDS/HOLIDAY,12,TE31,NE14,1
71946,WEEKENDS/HOLIDAY,12,NE14,TE31,3
71947,WEEKENDS/HOLIDAY,12,TE31,NE4/DT19,1
71948,WEEKENDS/HOLIDAY,12,NE4/DT19,TE31,17
71949,WEEKENDS/HOLIDAY,12,DT24,TE31,1
71950,WEEKENDS/HOLIDAY,12,SE1,TE31,1
71951,WEEKENDS/HOLIDAY,12,CC23,TE31,1
71952,WEEKENDS/HOLIDAY,12,TE16,TE31,16
71953,WEEKENDS/HOLIDAY,12,CC12,TE31,1
71954,WEEKENDS/HOLIDAY,12,NS7,TE31,5
71955,WEEKENDS/HOLIDAY,12,NS16,TE31,8
71956,WEEKENDS/HOLIDAY,12,TE31,NS16,6
71957,WEEKENDS/HOLIDAY,12,TE6,TE31,2
71958,WEEKENDS/HOLIDAY,12,TE31,TE6,2
71959,WEEKENDS/HOLIDAY,12,CC20,TE31,1
71960,WEEKENDS/HOLIDAY,12,NE5,TE31,3
71961,WEEKENDS/HOLIDAY,12,TE31,NE5,1
71962,WEEKENDS/HOLIDAY,12,CG2,TE31,3
71963,WEEKENDS/HOLIDAY,12,EW31,TE31,2
71964,WEEKENDS/HOLIDAY,12,TE31,PE3,1
71965,WEEKENDS/HOLIDAY,12,TE18,TE31,72
71966,WEEKENDS/HOLIDAY,12,TE31,TE18,12
71967,WEEKENDS/HOLIDAY,12,TE31,EW19,1
71968,WEEKENDS/HOLIDAY,12,NE16,TE31,1
71969,WEEKENDS/HOLIDAY,12,TE31,NE16,1
71970,WEEKENDS/HOLIDAY,12,TE31,NS11,4
71971,WEEKENDS/HOLIDAY,12,NS11,TE31,9
71972,WEEKENDS/HOLIDAY,12,TE31,CC16,1
71973,WEEKENDS/HOLIDAY,12,NS4,TE31,3
71974,WEEKENDS/HOLIDAY,12,TE31,TE12,2
71975,WEEKENDS/HOLIDAY,12,TE12,TE31,5
71976,WEEKENDS/HOLIDAY,12,TE31,NS9/TE2,9
71977,WEEKENDS/HOLIDAY,12,NS9/TE2,TE31,22
71978,WEEKENDS/HOLIDAY,12,EW5,TE31,6
71979,WEEKENDS/HOLIDAY,12,TE31,EW5,3
71980,WEEKENDS/HOLIDAY,12,EW12/DT14,TE31,34
71981,WEEKENDS/HOLIDAY,12,EW32,TE31,2
71982,WEEKENDS/HOLIDAY,12,NS25/EW13,TE31,61
71983,WEEKENDS/HOLIDAY,12,TE31,NS25/EW13,54
71984,WEEKENDS/HOLIDAY,12,NE8,TE31,9
71985,WEEKENDS/HOLIDAY,12,TE31,NE8,5
71986,WEEKENDS/HOLIDAY,12,TE31,EW26,3
71987,WEEKENDS/HOLIDAY,12,EW26,TE31,11
71988,WEEKENDS/HOLIDAY,12,TE31,TE14/NS22,44
71989,WEEKENDS/HOLIDAY,12,TE14/NS22,TE31,130
71990,WEEKENDS/HOLIDAY,12,TE7,TE31,2
71991,WEEKENDS/HOLIDAY,12,CG1/DT35,TE31,4
71992,WEEKENDS/HOLIDAY,12,CC24,TE31,2
71993,WEEKENDS/HOLIDAY,12,TE31,NS14,5
71994,WEEKENDS/HOLIDAY,12,NS14,TE31,9
71995,WEEKENDS/HOLIDAY,12,EW11,TE31,7
71996,WEEKENDS/HOLIDAY,12,TE31,NE12/CC13,2
71997,WEEKENDS/HOLIDAY,12,NE12/CC13,TE31,3
71998,WEEKENDS/HOLIDAY,12,SE2,TE31,2
71999,WEEKENDS/HOLIDAY,12,TE31,NS28,33
72000,WEEKENDS/HOLIDAY,12,NS28,TE31,40
72001,WEEKENDS/HOLIDAY,12,NE13,TE31,3
72002,WEEKENDS/HOLIDAY,12,TE31,EW7,3
72003,WEEKENDS/HOLIDAY,12,EW7,TE31,5
72004,WEEKENDS/HOLIDAY,12,CC17/TE9,TE31,2
72005,WEEKENDS/HOLIDAY,12,TE13,TE31,5
72006,WEEKENDS/HOLIDAY,12,TE31,TE13,1
72007,WEEKENDS/HOLIDAY,12,TE31,CE1/DT16,162
72008,WEEKENDS/HOLIDAY,12,CE1/DT16,TE31,21
72009,WEEKENDS/HOLIDAY,12,TE31,NS23,39
72010,WEEKENDS/HOLIDAY,12,NS23,TE31,31
72011,WEEKENDS/HOLIDAY,12,TE31,NE1/CC29,5
72012,WEEKENDS/HOLIDAY,12,NE1/CC29,TE31,19
72013,WEEKENDS/HOLIDAY,12,TE22,TE31,22
72014,WEEKENDS/HOLIDAY,12,TE31,TE22,28
72015,WEEKENDS/HOLIDAY,12,SW7,TE31,1
72016,WEEKENDS/HOLIDAY,12,TE31,DT18,1
72017,WEEKENDS/HOLIDAY,12,DT20,TE31,7
72018,WEEKENDS/HOLIDAY,12,NS8,TE31,1
72019,WEEKENDS/HOLIDAY,12,TE31,NS8,1
72020,WEEKENDS/HOLIDAY,12,CC19/DT9,TE31,9
72021,WEEKENDS/HOLIDAY,12,TE31,NS17/CC15,4
72022,WEEKENDS/HOLIDAY,12,NS17/CC15,TE31,10
72023,WEEKENDS/HOLIDAY,12,EW21/CC22,TE31,1
72024,WEEKENDS/HOLIDAY,12,TE31,EW21/CC22,1
72025,WEEKENDS/HOLIDAY,12,DT13,TE31,3
72026,WEEKENDS/HOLIDAY,12,TE31,DT13,5
72027,WEEKENDS/HOLIDAY,12,TE31,EW17,4
72028,WEEKENDS/HOLIDAY,12,EW17,TE31,5
72029,WEEKENDS/HOLIDAY,12,TE31,EW2/DT32,2
72030,WEEKENDS/HOLIDAY,12,EW2/DT32,TE31,11
72031,WEEKENDS/HOLIDAY,12,TE31,TE8,5
72032,WEEKENDS/HOLIDAY,12,TE8,TE31,7
72033,WEEKENDS/HOLIDAY,12,TE31,NS18,1
72034,WEEKENDS/HOLIDAY,12,NS18,TE31,1
72035,WEEKENDS/HOLIDAY,12,NS20,TE31,21
72036,WEEKENDS/HOLIDAY,12,TE31,NS20,7
72037,WEEKENDS/HOLIDAY,12,NS13,TE31,11
72038,WEEKENDS/HOLIDAY,12,TE31,NS13,12
72039,WEEKENDS/HOLIDAY,12,SE5,TE31,2
72040,WEEKENDS/HOLIDAY,12,TE31,EW12/DT14,15
72041,WEEKENDS/HOLIDAY,12,EW15,TE31,7
72042,WEEKENDS/HOLIDAY,12,TE31,EW15,1
72043,WEEKENDS/HOLIDAY,12,NS3,TE31,3
72044,WEEKENDS/HOLIDAY,12,TE31,NS3,1
72045,WEEKENDS/HOLIDAY,12,TE31,TE3,1
72046,WEEKENDS/HOLIDAY,12,TE3,TE31,2
72047,WEEKENDS/HOLIDAY,12,TE31,EW1,3
72048,WEEKENDS/HOLIDAY,12,EW1,TE31,4
72049,WEEKENDS/HOLIDAY,12,TE31,NS12,2
72050,WEEKENDS/HOLIDAY,12,NS12,TE31,1
72051,WEEKENDS/HOLIDAY,12,EW24/NS1,TE31,17
72052,WEEKENDS/HOLIDAY,12,BP3,TE31,1
72053,WEEKENDS/HOLIDAY,13,TE5,TE31,2
72054,WEEKENDS/HOLIDAY,13,TE31,NE10,1
72055,WEEKENDS/HOLIDAY,13,EW29,TE31,2
72056,WEEKENDS/HOLIDAY,13,TE31,NS11,4
72057,WEEKENDS/HOLIDAY,13,NS11,TE31,3
72058,WEEKENDS/HOLIDAY,13,NS18,TE31,4
72059,WEEKENDS/HOLIDAY,13,TE31,NS18,1
72060,WEEKENDS/HOLIDAY,13,TE31,NS14,3
72061,WEEKENDS/HOLIDAY,13,NS14,TE31,7
72062,WEEKENDS/HOLIDAY,13,CC7,TE31,5
72063,WEEKENDS/HOLIDAY,13,TE31,CC7,1
72064,WEEKENDS/HOLIDAY,13,EW30,TE31,2
72065,WEEKENDS/HOLIDAY,13,TE31,NS12,1
72066,WEEKENDS/HOLIDAY,13,NS12,TE31,3
72067,WEEKENDS/HOLIDAY,13,TE31,NS4,2
72068,WEEKENDS/HOLIDAY,13,NS4,TE31,1
72069,WEEKENDS/HOLIDAY,13,DT6,TE31,1
72070,WEEKENDS/HOLIDAY,13,TE31,EW27,1
72071,WEEKENDS/HOLIDAY,13,EW27,TE31,14
72072,WEEKENDS/HOLIDAY,13,NE1/CC29,TE31,29
72073,WEEKENDS/HOLIDAY,13,TE31,NE1/CC29,7
72074,WEEKENDS/HOLIDAY,13,TE31,EW7,3
72075,WEEKENDS/HOLIDAY,13,EW7,TE31,1
72076,WEEKENDS/HOLIDAY,13,SW7,TE31,1
72077,WEEKENDS/HOLIDAY,13,DT33,TE31,1
72078,WEEKENDS/HOLIDAY,13,TE31,EW25,1
72079,WEEKENDS/HOLIDAY,13,EW25,TE31,6
72080,WEEKENDS/HOLIDAY,13,CC4/DT15,TE31,13
72081,WEEKENDS/HOLIDAY,13,TE31,CC4/DT15,19
72082,WEEKENDS/HOLIDAY,13,TE31,TE18,5
72083,WEEKENDS/HOLIDAY,13,TE18,TE31,127
72084,WEEKENDS/HOLIDAY,13,NS13,TE31,11
72085,WEEKENDS/HOLIDAY,13,TE31,NS13,8
72086,WEEKENDS/HOLIDAY,13,EW4,TE31,4
72087,WEEKENDS/HOLIDAY,13,TE31,EW4,3
72088,WEEKENDS/HOLIDAY,13,TE31,EW16/NE3/TE17,1
72089,WEEKENDS/HOLIDAY,13,EW16/NE3/TE17,TE31,14
72090,WEEKENDS/HOLIDAY,13,EW18,TE31,3
72091,WEEKENDS/HOLIDAY,13,TE31,EW18,4
72092,WEEKENDS/HOLIDAY,13,NE5,TE31,2
72093,WEEKENDS/HOLIDAY,13,CC26,TE31,1
72094,WEEKENDS/HOLIDAY,13,TE31,NE4/DT19,13
72095,WEEKENDS/HOLIDAY,13,NE4/DT19,TE31,19
72096,WEEKENDS/HOLIDAY,13,TE31,EW2/DT32,4
72097,WEEKENDS/HOLIDAY,13,EW2/DT32,TE31,13
72098,WEEKENDS/HOLIDAY,13,NS20,TE31,22
72099,WEEKENDS/HOLIDAY,13,TE31,NS20,2
72100,WEEKENDS/HOLIDAY,13,NE15,TE31,5
72101,WEEKENDS/HOLIDAY,13,CC20,TE31,2
72102,WEEKENDS/HOLIDAY,13,TE8,TE31,13
72103,WEEKENDS/HOLIDAY,13,TE31,TE8,1
72104,WEEKENDS/HOLIDAY,13,TE3,TE31,3
72105,WEEKENDS/HOLIDAY,13,EW22,TE31,2
72106,WEEKENDS/HOLIDAY,13,TE31,EW8/CC9,28
72107,WEEKENDS/HOLIDAY,13,EW8/CC9,TE31,139
72108,WEEKENDS/HOLIDAY,13,DT34,TE31,1
72109,WEEKENDS/HOLIDAY,13,TE12,TE31,15
72110,WEEKENDS/HOLIDAY,13,EW12/DT14,TE31,41
72111,WEEKENDS/HOLIDAY,13,TE31,EW12/DT14,16
72112,WEEKENDS/HOLIDAY,13,TE14/NS22,TE31,160
72113,WEEKENDS/HOLIDAY,13,TE31,TE14/NS22,64
72114,WEEKENDS/HOLIDAY,13,TE31,EW15,3
72115,WEEKENDS/HOLIDAY,13,EW15,TE31,11
72116,WEEKENDS/HOLIDAY,13,NS17/CC15,TE31,11
72117,WEEKENDS/HOLIDAY,13,TE31,NS17/CC15,7
72118,WEEKENDS/HOLIDAY,13,TE31,NE7/DT12,15
72119,WEEKENDS/HOLIDAY,13,NE7/DT12,TE31,29
72120,WEEKENDS/HOLIDAY,13,TE22,TE31,22
72121,WEEKENDS/HOLIDAY,13,TE31,TE22,50
72122,WEEKENDS/HOLIDAY,13,NS19,TE31,13
72123,WEEKENDS/HOLIDAY,13,TE31,NS19,13
72124,WEEKENDS/HOLIDAY,13,TE31,NS2,3
72125,WEEKENDS/HOLIDAY,13,NS2,TE31,3
72126,WEEKENDS/HOLIDAY,13,TE31,PE3,3
72127,WEEKENDS/HOLIDAY,13,PE3,TE31,3
72128,WEEKENDS/HOLIDAY,13,NS3,TE31,3
72129,WEEKENDS/HOLIDAY,13,TE31,NS5,2
72130,WEEKENDS/HOLIDAY,13,NS5,TE31,2
72131,WEEKENDS/HOLIDAY,13,TE31,TE13,3
72132,WEEKENDS/HOLIDAY,13,EW14/NS26,TE31,32
72133,WEEKENDS/HOLIDAY,13,TE31,EW14/NS26,37
72134,WEEKENDS/HOLIDAY,13,TE31,NS25/EW13,47
72135,WEEKENDS/HOLIDAY,13,NS25/EW13,TE31,67
72136,WEEKENDS/HOLIDAY,13,EW1,TE31,5
72137,WEEKENDS/HOLIDAY,13,TE31,EW1,2
72138,WEEKENDS/HOLIDAY,13,TE31,NS9/TE2,5
72139,WEEKENDS/HOLIDAY,13,NS9/TE2,TE31,35
72140,WEEKENDS/HOLIDAY,13,TE31,NE12/CC13,4
72141,WEEKENDS/HOLIDAY,13,NE12/CC13,TE31,16
72142,WEEKENDS/HOLIDAY,13,TE31,CC6,7
72143,WEEKENDS/HOLIDAY,13,CC6,TE31,8
72144,WEEKENDS/HOLIDAY,13,CE1/DT16,TE31,15
72145,WEEKENDS/HOLIDAY,13,TE31,CE1/DT16,192
72146,WEEKENDS/HOLIDAY,13,CC16,TE31,2
72147,WEEKENDS/HOLIDAY,13,TE31,CC16,1
72148,WEEKENDS/HOLIDAY,13,TE31,DT18,1
72149,WEEKENDS/HOLIDAY,13,TE31,EW23,9
72150,WEEKENDS/HOLIDAY,13,EW23,TE31,7
72151,WEEKENDS/HOLIDAY,13,EW6,TE31,2
