YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP7,138,269
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC21,2197,2061
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SW5,1916,2585
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE16/STC,10125,15018
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC8,1891,2293
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW15,4308,2856
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE15,1526,1368
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW3,3631,5442
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT34,985,1107
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP5,329,441
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC7,980,1792
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS3,2395,6290
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE4/DT19,19751,8391
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE8,13137,7833
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT5,2292,3442
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT27,1015,1944
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SW3,252,729
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE15,1839,6256
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW30,600,689
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE13,3550,5035
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE12,413,337
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,11565,13220
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC4/DT15,5699,1646
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE11,934,2182
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC24,2141,824
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP8,375,384
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC3,3193,591
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT20,1593,1082
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SW4,289,621
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW3,2913,4980
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS7,5644,5747
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PW5,453,1880
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SE4,430,1053
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PE2,484,1839
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PW3,166,271
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW23,8451,10911
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS11,5760,12849
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS10,5655,11457
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE10,2539,3984
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP13,122,188
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW25,1661,3045
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE12/CC13,13002,15041
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT10/TE11,897,1275
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT6,681,1127
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PE6,1190,1676
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC20,882,1041
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW32,914,1509
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT17,1123,770
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT34,586,1080
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS17/CC15,7497,9052
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PW1,515,202
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE5,3163,2522
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP4,245,593
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CG2,6571,3325
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC16,879,1378
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE9,3665,5287
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC11,2699,2015
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE22,1668,918
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SE3,325,1121
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE3,649,1868
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PE5,523,1713
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE13,439,340
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW27,9111,15837
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SW1,595,508
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,27313,11640
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CE1/DT16,18634,7330
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT24,774,1373
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE1/CC29,19008,5896
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW11,3939,4078
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC27,486,169
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP6/DT1,5807,11610
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SW6,358,1131
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW8/CC9,14627,8628
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SW2,630,1168
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS18,1641,3993
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS21/DT11,10829,11129
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SW7,279,850
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE8,2025,1340
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT30,905,2283
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP2,289,922
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT31,1074,2511
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW28,3601,8068
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW5,6680,9205
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT28,1293,3584
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP12,272,532
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW7,2174,5024
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT21,1500,989
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP7,107,231
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS4/BP1,6322,11653
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE7,496,974
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW9,4839,6318
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS28,505,186
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP3,510,1392
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW21/CC22,3636,2812
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT13,2935,1419
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PE3,799,1807
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PW7,472,922
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC5,1356,799
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS20,7183,2799
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC21,1778,1587
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE16,770,1195
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP11,313,987
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT23,556,515
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PW6,146,410
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT8,359,769
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS19,6202,9063
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE6,1033,2748
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PE7,444,1440
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS12,2440,4438
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC19/DT9,1324,897
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SW8,230,644
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CG1/DT35,4904,1882
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC17/TE9,575,1080
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW15,3668,1748
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW16/NE3/TE17,4851,3307
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC28,498,1152
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW18,2337,3655
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE14,4037,8800
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS25/EW13,15182,3740
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT2,213,378
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE5,354,949
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS15,2384,2832
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC8,1578,2022
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC10/DT26,2118,3397
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT25,547,948
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW33,836,1135
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE7/DT12,11755,7218
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE14/NS22,21177,6176
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PE4,310,648
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC25,799,1226
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP10,371,1154
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT18,1112,796
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS13,9685,15168
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS16,7692,12316
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC23,943,521
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE1,497,893
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS23,10069,3749
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT22,4319,2690
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW10,2833,3722
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE17/PTC,9646,11264
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT29,793,2150
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC26,789,701
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE18,1858,794
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS14,4312,8761
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW17,4404,5891
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE19,484,293
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW1,3650,8410
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SE1,442,1343
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW26,4430,9577
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW20,2025,2586
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PW4,1696,1519
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SE5,322,855
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS27/CE2/TE20,593,609
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS5,3725,9438
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW29,3293,3277
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE16/STC,8097,12776
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP9,263,527
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT3,772,1834
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC2,696,406
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC6,3141,1535
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SW5,1579,2107
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS2,4514,8543
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS9/TE2,11249,15121
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT33,1811,4970
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW22,765,1500
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS24/NE6/CC1,10830,4799
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW14/NS26,4234,2381
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC12,583,1144
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC14,698,1574
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW31,846,762
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PE1,385,1207
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW12/DT14,17256,7877
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT7,1495,1099
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW6,1490,3187
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SE2,554,1799
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE15,1382,879
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW19,2167,3920
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS8,3511,4591
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE4,686,826
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW4,2211,4443
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS13,9937,13505
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW25,1319,2629
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC24,1683,653
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC27,396,153
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CG1/DT35,5244,686
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT34,339,1037
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW3,2230,4359
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS10,3712,11281
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,8118,850
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS15,1798,3012
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW31,315,623
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC5,1085,717
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE13,2848,4837
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SE3,225,1135
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW11,3191,4088
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS19,5139,9124
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT8,288,612
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS14,4207,8948
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW29,1697,2267
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW2/DT32,10735,10832
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PE1,219,1113
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS4/BP1,5359,9967
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE1/CC29,18737,4023
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,BP2,243,910
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS11,4550,12500
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SW8,132,600
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC3,4200,488
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS18,1423,4096
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT3,607,1553
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC28,456,1265
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,BP4,161,595
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW30,181,561
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW9,4315,6085
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE10,1842,3840
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW33,523,884
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SW2,498,952
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,BP7,86,345
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT7,1301,683
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE8,12716,5546
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS7,5061,5354
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,BP5,253,402
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT30,662,2314
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW21/CC22,3566,2419
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE19,382,234
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS23,10949,2297
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT27,943,1778
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,17806,4826
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PE4,258,526
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS8,3174,4069
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,BP12,220,446
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC14,660,1377
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE1,312,819
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS2,3894,7218
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PE3,503,1627
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PE6,947,1418
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE15,1239,6038
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS17/CC15,6898,7871
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC10/DT26,1834,3622
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PE2,338,1789
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC6,6588,899
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW19,1871,3598
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE14/NS22,23552,3459
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS12,1971,4313
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT6,506,1028
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE4/DT19,15307,5837
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PE7,306,1393
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW22,510,1379
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW17,4001,5804
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PW7,347,826
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT5,1619,3124
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW7,1622,4395
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PW5,277,1421
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,BP11,246,954
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE8,1907,1081
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT20,1410,1091
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW4,1498,4306
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW32,299,1448
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT24,713,1389
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE11,741,1981
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SW5,1389,1874
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE9,2710,4747
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PE5,344,1616
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC11,1792,1615
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW20,1624,2809
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW1,2844,8135
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SE2,355,1775
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,BP6/DT1,5406,10807
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,BP10,266,1090
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PW3,71,252
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW10,2208,3581
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT29,618,2270
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW27,7480,13292
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC21,1731,1333
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT22,3994,1988
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,BP8,293,413
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SE5,189,815
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW5,4891,8554
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SW4,177,578
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE4,585,733
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT23,529,493
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC16,818,1229
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS24/NE6/CC1,11008,3123
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW15,3652,1455
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT31,830,2290
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE16/STC,6544,11109
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE7,415,978
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC26,379,668
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS5,3132,8624
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SW3,157,758
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT25,476,1007
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE16,775,1364
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC7,928,1693
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CG2,6726,2858
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS21/DT11,9848,10591
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,BP9,232,474
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS25/EW13,16540,2015
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW14/NS26,4368,1515
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE5,3541,2017
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC2,615,422
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SW1,519,334
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE13,447,329
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW12/DT14,17657,5517
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE3,775,2010
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,BP3,300,1171
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE14,3333,9272
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC23,741,481
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE5,309,961
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC19/DT9,845,654
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS16,6927,12219
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC12,418,900
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW26,2901,8913
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT18,1195,650
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE22,1410,299
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE7/DT12,10062,4242
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW8/CC9,13015,6207
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT2,138,364
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC17/TE9,497,1010
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS3,2049,5637
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SE1,304,1259
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT10/TE11,648,1209
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS28,262,149
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PW1,364,76
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT28,813,3359
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC20,635,948
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE6,863,2873
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE18,1552,548
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW18,1965,3380
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW24/NS1,25227,6782
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT33,1365,5201
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC25,509,1381
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS9/TE2,10316,13314
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS27/CE2/TE20,489,445
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PW4,1278,1169
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE17/PTC,8182,8818
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC8,1404,1814
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SW7,190,739
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,BP13,98,175
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE12,403,167
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SW6,207,994
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS20,6771,1885
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PW6,116,340
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW6,1087,3047
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW23,6972,9382
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW28,2555,7938
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE12/CC13,12225,12102
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT17,1103,614
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE15,1765,554
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SE4,400,918
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW16/NE3/TE17,4219,2409
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT21,1494,1258
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT13,1884,1340
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,NS28,208,105
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,EW33,443,853
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,TE15,1241,381
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,CC28,355,1017
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,DT13,1373,1280
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,NS9/TE2,6784,12028
